ProductCode,MinimumBeforeReorder,ReorderQuantity,LeadTime,Space
ABUA1380CG2227,0,0,5,0
AB1280CG2162,0,0,5,0
AB1280CG2172,0,0,5,0
AB1280CG2178,0,0,5,0
AB1280CG2186,0,0,5,0
AB1280CG2287,0,0,5,0
AB1280CG2293,0,0,5,0
AB1280CG2304,0,0,5,0
AB1280CG2311-2318,0,0,5,0
AB1280CR2301,0,0,5,0
AB12F80CG2283,0,0,5,0
ABUA1380CG2226,0,0,5,0
AB12/8/0/CG/2442,0,0,5,0
AB12/8/0/CG/2443,0,0,5,0
AB12/8/0/CG/2514:G,0,0,5,0
AB12/8/0/CG/2515,0,0,5,0
AB12/8/0/CG/2563:G,0,0,5,0
AB12/8/0/CG/2564,0,0,5,0
AB12/8/0/CG/2584:G,0,0,5,0
AB12/8/0/CG/2585,0,0,5,0
AB12/8/0/CG/2586:G,0,0,5,0
AB12/8/0/CG/2587,0,0,5,0
AB12/8/0/CG/2588,0,0,5,0
AB12/8/0/CG/2627,0,0,5,0
AB12/8/0/CG/2633:G,0,0,5,0
AB12/8/0/CG/2634,0,0,5,0
AB12/8/0/CG/2650:G,0,0,5,0
AB12/8/0/CG/2655,0,0,5,0
AB12/8/15/CG/2494:G,0,0,5,0
AB12/8/CG/2493:G,0,0,5,0
AB12/D/8/0/CG/2628,0,0,5,0
AB12/D/8/0/CG/2629,0,0,5,0
AB12/D/8/0/CG/2630,0,0,5,0
AB12/D/8/0/CG/2631,0,0,5,0
AB1270CG2188,0,0,5,0
AB12/8/0/CR/2413:G,0,0,5,0
AB12/8/0/CR/2414,0,0,5,0
AB12/8/0/CR/2647:G,0,0,5,0
AB12/8/0/CR/2666:G,0,0,5,0
AB12/8/0/CR/2688:G,0,0,5,0
AB12/7/0/CR/2336:G,0,0,5,0
AB1270CRNN2114,0,0,5,0
AB12/8/0/CR/2346:G,0,0,5,0
AB12/V/8/0/CR/2366,0,0,5,0
AB1280CRNN2115,0,0,5,0
AB12/8/0/CR/2352,0,0,5,0
AB12/8/0/CR/2382:G,0,0,5,0
AB12/8/0/CR/2383,0,0,5,0
AB12/8/0/CR/2387:G,0,0,5,0
AB12/8/0/CR/2395:G,0,0,5,0
AB12/8/0/CR/2396,0,0,5,0
AB1280CR2160,0,0,5,0
AB1280CR2190,0,0,5,0
AB1280CR2309,0,0,5,0
AB1270CR2161,0,0,5,0
AB1280CR2159,0,0,5,0
AB1280CR2187,0,0,5,0
AB1280CR2189,0,0,5,0
AB1280CR2303,0,0,5,0
AB12/8/F/0/CR/2499,0,0,5,0
AB12/8/0/CW/2368:G,0,0,5,0
AB1280CW2307,0,0,5,0
AB1280CW2306,0,0,5,0
AB128CW2274,0,0,5,0
AB12/7/0/DP/2451,0,0,5,0
AB12/8/0/DP/2436:G,0,0,5,0
AB12/8/0/DP/2461:G,0,0,5,0
AB12/8/0/DP/2610,0,0,5,0
AB12/8/F/0/DP/2501,0,0,5,0
AB12/8/0/DB/2670:G,0,0,5,0
AB12/7/0/DB/2632:G,0,0,5,0
AB12/8/0/DB/2357:G,0,0,5,0
AB12/8/0/DB/2358,0,0,5,0
AB12/8/0/DB/2359,0,0,5,0
AB12/8/3/DB/2360,0,0,5,0
AB12/8/3/DB/2361,0,0,5,0
AB1280DB2229,0,0,5,0
AB1280DB2308,0,0,5,0
AB12/8/0/DB/2566,0,0,5,0
AB12/8/0/DB/2608,0,0,5,0
AB12/I/8/0/DB/2264,0,0,5,0
AB12/I/8/0/DB/2263:G,0,0,5,0
AB12/F/7/3/PB/2740,0,0,5,0
AB12/F/7/3/TO/2741,0,0,5,0
AB12/F/8/15/CR/2737,0,0,5,0
AB12/F/8/15/DP/2739,0,0,5,0
AB12/F/8/15/OG/2738,0,0,5,0
AB12/F/8/15/SY/2736:G,0,0,5,0
AB12/8/0/CG/2432,0,0,5,0
AB12/7/0/GG/2417:G,0,0,5,0
AB12/7/0/GG/2418,0,0,5,0
AB1280GGNN2088,0,0,5,0
AB12/8/0/GG/2354,0,0,5,0
AB12/8/0/GG/2559,0,0,5,0
AB12/8/0/GG/2560,0,0,5,0
AB12/8/0/GG/2561,0,0,5,0
AB12/8/0/GG/2562,0,0,5,0
AB12/I/8/0/GG/2423:G,0,0,5,0
AB128152195,0,0,5,0
AB1280GG2280,0,0,5,0
AB1280GG2281,0,0,5,0
AB1270GG2297,0,0,5,0
AB1280GG2279,0,0,5,0
AB12/7/0/CR/SY/2431,0,0,5,0
AB12/7/0/DP/OG/2430,0,0,5,0
AB12/7/0/CG/SY/2337,0,0,5,0
AB12/7/0/OG/CG/2787:G,0,0,5,0
AB12/7/0/OG/CG/2788,0,0,5,0
AB12/7/0/PB/TO/2495:G,0,0,5,0
AB12/8/0/CR/PB/2656:G,0,0,5,0
AB12/8/0/CR/SY/2717:G,0,0,5,0
AB12/8/0/CR/SY/2718,0,0,5,0
AB12/8/0/DB/OG/2667:G,0,0,5,0
AB12/8/0/DB/OG/2668,0,0,5,0
AB12/8/0/GG/SY/2786:G,0,0,5,0
AB12/8/0/OG/SY/2665,0,0,5,0
AB12/8/0/PB/TO/2669,0,0,5,0
AB12/8/0/SY/OG/2664:G,0,0,5,0
AB12/8/3/CR/CG/2502:G,0,0,5,0
AB12/8/3/CR/CG/2503,0,0,5,0
AB12/8/3/CR/CG/2504,0,0,5,0
AB12/8/3/CR/CG/2505,0,0,5,0
ABUA13/8/0/CR/CG/CR/2506,0,0,5,0
ABUA13/8/0/CR/CG/CR/2507,0,0,5,0
AB12/8/0/RB/SY/2420,0,0,5,0
AB12/8/0/RB/SY/2571:G,0,0,5,0
AB12/8/0/RB/SY/2572,0,0,5,0
AB12/8/0/RB/SY/2573,0,0,5,0
AB12/8/0/RB/SY/2574,0,0,5,0
AB12/I/8/3/RB/OG/2344,0,0,5,0
AB12/D/I/8/0/CG/PB/2595:G,0,0,5,0
AB12/8/0/OG/2416,0,0,5,0
AB1270OG2151,0,0,5,0
AB12/7/0/OG/2601:G,0,0,5,0
AB12/7/0/OG/2602,0,0,5,0
AB12/7/0/OG/2603,0,0,5,0
AB12/7/0/OG/2604,0,0,5,0
AB12/7/0/OG/2605,0,0,5,0
AB12/7/0/OG/2606,0,0,5,0
AB1280OGNN2102,0,0,5,0
AB12/7/0/OG/2449:G,0,0,5,0
AB12IW80OG1688,0,0,5,0
AB12/8/0/OG/2439:G,0,0,5,0
AB12/8/0/OG/2440,0,0,5,0
AB12/8/0/OG/2441,0,0,5,0
AB12/8/0/OG/2567:G,0,0,5,0
AB12/8/0/OG/2568,0,0,5,0
AB12/8/0/OG/2569,0,0,5,0
AB12/8/0/OG/2570,0,0,5,0
AB12F815OG2266,0,0,5,0
AB12/8/0/PB/2694,0,0,5,0
AB12/8/3/PB/2394:G,0,0,5,0
AB12/8/3/PB/2350,0,0,5,0
ABUA1380PB2228,0,0,5,0
AB1280PB2138,0,0,5,0
AB12/8/0/PB/2609,0,0,5,0
AB1280PRNN2117,0,0,5,0
AB1280PRNN2118,0,0,5,0
AB1280PRNN2120,0,0,5,0
AB1280PRNN2121,0,0,5,0
AB1280PRNN2116,0,0,5,0
AB1280PRNN2119,0,0,5,0
AB1280PR2149,0,0,5,0
AB1280PR2148,0,0,5,0
AB12/8/0/PR/2437,0,0,5,0
AB1280PR2302,0,0,5,0
AB12/7/0/RB/2412:G,0,0,5,0
AB12/7/0/RB/2662:G,0,0,5,0
AB12/8/0/RB/2410,0,0,5,0
AB12/8/0/RB/2415:G,0,0,5,0
AB12/8/0/RB/2684:G,0,0,5,0
AB12/8/0/RB/2687,0,0,5,0
AB1270RBNN2096,0,0,5,0
AB1270RBNN2107,0,0,5,0
AB12/F/7/RB/2362:G,0,0,5,0
AB12V80RB2143,0,0,5,0
AB12V80RB2142,0,0,5,0
AB1280CRNN2131,0,0,5,0
AB1280RBNN2130,0,0,5,0
AB1280RBNN2126,0,0,5,0
AB1280RBNN2129,0,0,5,0
AB12/I/8/0/RB/2407,0,0,5,0
AB1270RB2207,0,0,5,0
AB1270RB2208,0,0,5,0
AB1270RB2209,0,0,5,0
AB1270RB2206,0,0,5,0
AB12/7/0/RB/2657:G,0,0,5,0
AB12/8/0/RB/2348,0,0,5,0
AB12/8/0/RB/2353,0,0,5,0
AB12/8/0/RB/2356:G,0,0,5,0
AB12/8/0/RB/2388:G,0,0,5,0
AB12/8/0/RB/2389,0,0,5,0
AB12/I/8/0/RB/2407:G,0,0,5,0
AB1280RB2210,0,0,5,0
AB1280RB2211,0,0,5,0
AB1280RB2212,0,0,5,0
AB1280RB2213,0,0,5,0
AB1280RB2214,0,0,5,0
AB1280RB2310,0,0,5,0
AB1280RB2174,0,0,5,0
AB1280RB2278,0,0,5,0
AB12/8/3/RB/2625:G,0,0,5,0
AB12/7/0/RB/2553:G,0,0,5,0
AB12/7/0/RB/2554,0,0,5,0
AB12/8/0/RB/2456:G,0,0,5,0
AB12/8/0/RB/2520:G,0,0,5,0
AB12/8/0/RB/2544,0,0,5,0
AB12/8/0/RB/2555,0,0,5,0
AB12/8/0/RB/2556,0,0,5,0
AB12/8/0/RB/2557,0,0,5,0
AB12/8/0/RB/2575:G,0,0,5,0
AB12/8/0/RB/2576,0,0,5,0
AB12/8/0/RB/2577,0,0,5,0
AB12/8/0/RB/2578,0,0,5,0
AB12/8/0/RB/2579,0,0,5,0
AB12/8/0/RB/2580,0,0,5,0
AB12/8/0/RB/2581:G,0,0,5,0
AB12/8/0/RB/2582,0,0,5,0
AB12/8/0/RB/2583,0,0,5,0
AB12/8/0/RB/2596:G,0,0,5,0
AB12/8/0/RB/2597,0,0,5,0
AB12/8/0/RB/2622:G,0,0,5,0
AB12/8/0/RB/2623,0,0,5,0
AB12/8/0/RB/2658,0,0,5,0
AB12D80RB2269,0,0,5,0
AB12/F/8/0/RB/2648,0,0,5,0
AB12I80RB2268,0,0,5,0
AB12I80RB2217,0,0,5,0
AB12I80RB2216,0,0,5,0
AB12IW80RB2267,0,0,5,0
AB12/I/8/0/RB/2641:G,0,0,5,0
AB12/I/8/0/RB/2642,0,0,5,0
AB12/I/8/0/RB/2643,0,0,5,0
AB1280RB2179,0,0,5,0
AB12/8/0/CG/2524:G,0,0,5,0
AB12/8/0/CG/2525,0,0,5,0
AB12/8/0/CG/2526,0,0,5,0
ABUA13/8/0/CG/2527,0,0,5,0
AB12/8/0/SY/2458:G,0,0,5,0
AB1280SYNN2128,0,0,5,0
AB1280SYNN2127,0,0,5,0
AB1280MC2198,0,0,5,0
AB1280MC2199,0,0,5,0
AB1280MC2200,0,0,5,0
AB1280MC2197,0,0,5,0
AB128MC2235T2262,0,0,5,0
AB70SY2224,0,0,5,0
AB70SY2225,0,0,5,0
AB70SY2223,0,0,5,0
AB12/8/0/SY/2351:G,0,0,5,0
AB12/8/7/SY/2474,0,0,5,0
AB1280SY2285,0,0,5,0
AB12/F/8/0/SY/2498:G,0,0,5,0
AB12/8|,0,0,5,0
AB12 Std aquaBUBBLER Test Run,0,0,5,0
AB12815TONN2122,0,0,5,0
AB1283TONN2124,0,0,5,0
AB1283TONN2125,0,0,5,0
AB1283TONN2123,0,0,5,0
AB1280TONN2105,0,0,5,0
AB12I80TO2136,0,0,5,0
AB12/7/0/TO/2450,0,0,5,0
AB12/8/3/TO/2363:G,0,0,5,0
AB1280TO2139,0,0,5,0
AB12/D/8/0/TO/2457:G,0,0,5,0
AB12/8/F/0/TO/2500,0,0,5,0
AB12/8/3/RB/2758:G,0,0,5,0
AB12/8/3/RB/2759,0,0,5,0
AB12/8/3/CG/2695:G,0,0,5,0
AB12/I/D/8/0/RB/2711:G,0,0,5,0
AB12/I/D/8/0/RB/2712,0,0,5,0
AB12/I/D/8/0/RB/2713,0,0,5,0
AB12/F/8/0/GG/2686,0,0,5,0
AB12/7/0/CG/2364:G,0,0,5,0
ABUA13/7/0/CG/2365,0,0,5,0
AB12815CG2234,0,0,5,0
AB12815CG2233,0,0,5,0
AB12/8/F/CG/2497:G,0,0,5,0
AB12/8/F/CG/2516,0,0,5,0
AB12/8/F/CG/2517,0,0,5,0
AB12/D/8/0/CG/2320,0,0,5,0
AB12/I/D/8/CG/2519:G,0,0,5,0
AB12I83RB2158,0,0,5,0
AB12I83RB2235,0,0,5,0
AB12802196,0,0,5,0
AB1280RB2232,0,0,5,0
AB12715CRNN2083,0,0,5,0
AB12815CRNN2086,0,0,5,0
AB12815KBNN2085,0,0,5,0
AB12715ONN2084,0,0,5,0
ABS14150CGNN2103,0,0,5,0
ABS14130CGNN2012,0,0,5,0
ABS14130CGNN2013,0,0,5,0
R145/W/37PAR/FL,90,180,5,0
R150/W/38PAVA/FL,10,20,5,0
PM051514E,0,0,5,0
R89/W/14PRGI/FL,10,21,5,0
R87/W/FL,150,300,5,0
R133/W/TBC/FL,0,0,5,0
R109/W/FL,200,400,5,0
R176/N/FL,10,100,5,0
R32/W/20PF0/FL,50,200,5,0
R169/W/FL,400,1000,5,0
PM011514E,0,0,5,0
PM011516E,0,0,5,0
R177/N/FL,40,100,5,0
R125/W/33PMWIC7/C15/FL,10,20,5,0
CI0412W,0,0,5,0
R146/W/37PAR/FL,85,170,5,0
PI0412S,0,0,5,0
R108/W/FL,150,300,5,0
R148/W/37PAR/FL,50,100,5,0
Strainer 076865,0,0,5,0
R99/N/25PWPC/FL,50,200,5,0
MSA update an AB12 with anti-freeze 17/1/17,0,0,5,0
MSA update an ABS14 with anti-freeze 4/9/18,0,0,5,0
R08/N/1AB12/FL,150,100,5,0
R245/N/FX,250,1000,5,0
R244/N/1AB12/FL,100,819,5,0
R09/N/1AB12/FX,50,256,5,0
R11/N/1AB12/FX,200,1000,5,0
R246/N/FX,250,1000,5,0
R122/N/34AWM/FX,25,50,5,0
xxKoodak-Small Craft Box for T15,0,0,5,0
R45/W/6AC3/FL,50,200,5,0
R257/N/FL,30,100,5,0
CI320816FS,0,0,5,0
R261/N/FL,30,100,5,0
R50/W/FL,24,12,5,0
MSA Tap (Side) 4/12/19,0,0,5,0
MSA Tap (Side) 9/1/17,0,0,5,0
MSA Tap (Side) S/S 9/1/19,0,0,5,0
MSA Tap (side) Brass,0,0,5,0
MSA Service Kit P1,0,0,5,0
T15 Key,0,0,5,0
MSA Service Kit P2,0,0,5,0
R101/N/25PWPC/FL,50,200,5,0
R182/W/FL,0,0,5,0
R112/W/29PCA/FL,50,100,5,0
R102/N/25PWPC/FL,50,200,5,0
G56 TEFLON12,0,0,5,0
test classic,0,0,5,0
Test 1,0,0,5,0
FT/RBH8/C15A/CR/T:11/SPTO:9:600/SPTO:3:780/1234,0,0,5,0
1234,0,0,5,0
5678,0,0,5,0
Test Inmould Base Product,0,0,5,0
Test Inmould Mould-1,0,0,5,0
Test Inmould Mould-2,0,0,5,0
Test Inmould Mould-3,0,0,5,0
Test Inmould Mould-4,0,0,5,0
Test Inmould Mould-5,0,0,5,0
Test Inmould SO,0,0,5,0
ABWBS14 Station,0,0,5,0
test ABT126,0,0,5,0
test trf,0,0,5,0
Sample Test Unit,0,0,5,0
ABUA13BF Optus Stadium ,0,0,5,0
SA-TF09 Top Tap,0,0,5,0
SA-TF09SS Top Tap 9/1/19,0,0,5,0
Mouldem - Custom Graphic 8,0,0,5,0
Mouldem - Custom Graphic 10,0,0,5,0
xxSmart Water - 10144885,0,0,5,0
xxSmart Water - 10145185,0,0,5,0
Base Mounting Tiger Orange,0,0,5,0
Tiger Orange Pod only,0,0,5,0
7716,2,6,5,0
Tradelink Fitzroy - Tools,0,0,5,0
aqua- TF09R,0,0,5,0
R223/N/TRF223/AV,0,0,5,0
R127/W/ASM-39AFPS/FL,60,120,5,0
MSA-47TTDHF,0,0,5,0
PBA-41PTTD,0,0,5,0
MSA Tap (top) 4/12/19,0,0,5,0
R12/N/1AB12/FL,500,2000,5,0
Kevin Dennis Holden- TUP,0,0,5,0
R149/W/38PAVA/FL,10,20,5,0
PM0208S,0,0,5,0
Tradelink - 25mm Brass lock nuts,0,0,5,0
TRF67/W/12PTF/AV,500,700,5,0
TRF96/N/21PFL/FL,200,200,5,0
TRF77/N/12PTF/AV,500,700,5,0
TRF80/W/13PSF/FL,200,300,5,0
TRF65/W/12PTF/AVR,300,400,5,0
TRF128/W/FL,0,0,5,0
TRF127/W/FL,0,0,5,0
G02 F770TRANS,0,0,5,0
G11 ST-REXCRYSTAL,0,0,5,0
Tri-Fixx- FREIGHT,0,0,5,0
Tubefit Freight,0,0,5,0
Tubefit ww,0,0,5,0
Tubefit yy,0,0,5,0
Tubefit-xx,0,0,5,0
Tubefit-zz,0,0,5,0
R55/W/9AFT/FL,2,4,5,0
PBA-9AFT,0,0,5,0
PBA-F4ABS14,0,0,5,0
7326/ABS14/AP6/H13CR ,0,0,5,0
7335/ABS14HF/F0/C3/AP9/AP11/H13PB,0,0,5,0
7360/ABS14/CP/H15RB,0,0,5,0
7368-7372/ABS14HF/F0/C3/BP/H15CR,0,0,5,0
7373/ABS14/C15/F0/CP/H13PB,0,0,5,0
7678 / Twin Refill Station,0,0,5,0
7790 / Twin Refill aB,0,0,5,0
7791 / Twin Refill aB,0,0,5,0
ABS14T,0,0,5,0
7102/ABS14/CP/H15CG,0,0,5,0
7222-7225/ABS14/BP/H15CG (O),0,0,5,0
7293-7294/ABS14HF/F0/C3/BP/H15CG,0,0,5,0
AB2UA14/8/0/SY/OG/CR/PB/2384:G,0,0,5,0
 ABUA13/7/0/PB/CR/T:9/CR:3:680/3867,0,0,5,0
 ABUA13/H8/C15A/RB/T:10/RB:3:740/3757,0,0,5,0
AB13/7/3/RB/TO/TO/3014,0,0,5,0
ABUA13 | Universal aquaBUBBLER,0,0,5,0
ABUA13/7/0/AQ/SY/T:10/SY:3:600/3365,0,0,5,0
ABUA13/7/0/CG/2803:G,0,0,5,0
ABUA13/7/0/CG/2836:G,0,0,5,0
ABUA13/7/0/CG/2837,0,0,5,0
ABUA13/7/0/CG/2838,0,0,5,0
ABUA13/7/0/CG/2839,0,0,5,0
ABUA13/7/0/CG/2858:G,0,0,5,0
ABUA13/7/0/CG/2967,0,0,5,0
ABUA13/7/0/CG/CR/T:10/SY:3:680/3605,0,0,5,0
ABUA13/7/0/CG/CR/T:10/SY:3:680/3606,0,0,5,0
ABUA13/7/0/CG/CR/T:10/SY:3:680/3607,0,0,5,0
ABUA13/7/0/CG/T:10/CG:4:680/3116,0,0,5,0
ABUA13/7/0/CG/T:10/CG:4:680/3759,0,0,5,0
ABUA13/7/0/CG/T:2/CG:8:670/3892,0,0,5,0
ABUA13/7/0/CG/T:2/CG:8:680/3117,0,0,5,0
ABUA13/7/0/CG/T:3/CG:9:680/3691,0,0,5,0
ABUA13/7/0/CG/T:3/CG:9:680/3692-3704,0,0,5,0
ABUA13/7/0/CR/CG/T:10/OG:3:600/3565,0,0,5,0
ABUA13/7/0/CW/CW/T:10/CW:3/3037,0,0,5,0
ABUA13/7/0/GG/2728,0,0,5,0
ABUA13/7/0/GLG/T:2/GLG:9:680/3485,0,0,5,0
ABUA13/7/0/OG/PB/T:10/PB:3:600/3364,0,0,5,0
ABUA13/7/0/OG/T:10/OG:3:680/3577,0,0,5,0
ABUA13/7/0/PB/OG/T:10/OG:3:600/3363,0,0,5,0
ABUA13/7/0/PB/T:10/PB:3:600/3107,0,0,5,0
ABUA13/7/0/PB/T:10/PB:3:600/3108,0,0,5,0
ABUA13/7/0/PB/T:10/PB:3:600/3109,0,0,5,0
ABUA13/7/0/RB/OG/T:9/OG:3:680/3787,0,0,5,0
ABUA13/7/0/RB/OG/TO/2969:G,0,0,5,0
ABUA13/7/0/RB/PB/T:3/PB:8:640/3766,0,0,5,0
ABUA13/7/0/RB/PB/T:3/PB:8:640/3767,0,0,5,0
ABUA13/7/0/RB/SY/SY/3007:G,0,0,5,0
ABUA13/7/0/RB/SY/T:10/SY:3:600/3195,0,0,5,0
ABUA13/7/0/RB/T:10/RB:3:680/3242,0,0,5,0
ABUA13/7/0/RB/T:10/RB:3:680/3243,0,0,5,0
ABUA13/7/0/SY/PB/T:10/OG:3:650/3566,0,0,5,0
ABUA13/7/0/SY/T:2/SY:9:600/3414,0,0,5,0
ABUA13/7/0/TO/OG/RB/2898:G,0,0,5,0
ABUA13/7/15/RB/SY/T:10/SY:3:680/3258,0,0,5,0
ABUA13/7/3/OG/2755,0,0,5,0
ABUA13/7/3/PB/T:10/PB:3:680/3181,0,0,5,0
ABUA13/8/0/AQ/CG/T:3/CR:9:780/2952 ,0,0,5,0
ABUA13/8/0/AQ/CG/T:9/CR:3:780/2963,0,0,5,0
ABUA13/8/0/AQ/CR/T:10/CR:3:600/3543,0,0,5,0
ABUA13/8/0/AQ/CR/T:10/CR:3:700/3135,0,0,5,0
ABUA13/8/0/AQ/CR/T:9/CR:4:M/3137,0,0,5,0
ABUA13/8/0/AQ/TO/T:10/TO:3:650/3899,0,0,5,0
ABUA13/8/0/CG/2747:G,0,0,5,0
ABUA13/8/0/CG/2748,0,0,5,0
ABUA13/8/0/CG/2756:G,0,0,5,0
ABUA13/8/0/CG/2757,0,0,5,0
ABUA13/8/0/CG/2796:G,0,0,5,0
ABUA13/8/0/CG/2820:G,0,0,5,0
ABUA13/8/0/CG/2821,0,0,5,0
ABUA13/8/0/CG/2822,0,0,5,0
ABUA13/8/0/CG/2826:G,0,0,5,0
ABUA13/8/0/CG/2827,0,0,5,0
ABUA13/8/0/CG/2860,0,0,5,0
ABUA13/8/0/CG/2937,0,0,5,0
ABUA13/8/0/CG/2964:G,0,0,5,0
ABUA13/8/0/CG/2981,0,0,5,0
ABUA13/8/0/CG/2982,0,0,5,0
ABUA13/8/0/CG/3030,0,0,5,0
ABUA13/8/0/CG/AQ/T:9/CR:3:780/2962,0,0,5,0
ABUA13/8/0/CG/CR/T:10/CR:3:M/3164,0,0,5,0
ABUA13/8/0/CG/CR/T:10/CR:3:M/3165,0,0,5,0
ABUA13/8/0/CG/CR/T:10/CR:3:M/3166,0,0,5,0
ABUA13/8/0/CG/CR/T:3/AQ:9:780/2953,0,0,5,0
ABUA13/8/0/CG/T:1/CG:3:700/3263,0,0,5,0
ABUA13/8/0/CG/T:10/CG:1:780/3436,0,0,5,0
ABUA13/8/0/CG/T:10/CG:1:780/3437,0,0,5,0
ABUA13/8/0/CG/T:10/CG:3:740/3643,0,0,5,0
ABUA13/8/0/CG/T:10/CG:3:740/3644,0,0,5,0
ABUA13/8/0/CG/T:10/CG:3:740/3645,0,0,5,0
ABUA13/8/0/CG/T:10/CG:3:740/3646,0,0,5,0
ABUA13/8/0/CG/T:10/CG:3:780/3061,0,0,5,0
ABUA13/8/0/CG/T:2/CG:9:740/3530,0,0,5,0
ABUA13/8/0/CG/T:2/CG:9:740/3531,0,0,5,0
ABUA13/8/0/CG/T:3/CG:12:695/3268,0,0,5,0
ABUA13/8/0/CG/T:3/CG:12:695/3269,0,0,5,0
ABUA13/8/0/CG/T:3/CG:12:695/3270,0,0,5,0
ABUA13/8/0/CG/T:3/CG:2:770/3534,0,0,5,0
ABUA13/8/0/CG/T:3/CG:2:770/3535,0,0,5,0
ABUA13/8/0/CG/T:3/CG:9:700/3032,0,0,5,0
ABUA13/8/0/CG/T:8/TO:3:780/3594,0,0,5,0
ABUA13/8/0/CG/T:9/CG:3:750/3305,0,0,5,0
ABUA13/8/0/CG/T:9/CG:3:780/3080,0,0,5,0
ABUA13/8/0/CG/T:9/CG:3:780/3081,0,0,5,0
ABUA13/8/0/CG/T:9/CG:3:780/3082,0,0,5,0
ABUA13/8/0/CG/T:9/CG:4:740/3502,0,0,5,0
ABUA13/8/0/CG/T:9/CG:4:740/3503,0,0,5,0
ABUA13/8/0/CG/T:9/CG:4:740/3504,0,0,5,0
ABUA13/8/0/CG/T:9/CG:4:740/3505,0,0,5,0
ABUA13/8/0/CG/T:9/CG:4:740/3506,0,0,5,0
ABUA13/8/0/CG/T:9/CG:4:740/3507,0,0,5,0
ABUA13/8/0/CR/3009,0,0,5,0
ABUA13/8/0/CR/CG/T:3/AQ:9:780/2954,0,0,5,0
ABUA13/8/0/CR/CG/T:9/AQ:3:780/2961,0,0,5,0
ABUA13/8/0/CR/OG/T:10/DB:3:740/3561,0,0,5,0
ABUA13/8/0/CR/PB/T:3/PB:3:700/3101,0,0,5,0
ABUA13/8/0/CR/PB/T:3/PB:3:700/3102,0,0,5,0
ABUA13/8/0/CR/SY/T:10/RB:3:700/3563,0,0,5,0
ABUA13/8/0/CW/2777,0,0,5,0
ABUA13/8/0/DB/SY/T:10/OG:3:750/3564,0,0,5,0
ABUA13/8/0/DP/OG/T:10/TO:3:650/3153,0,0,5,0
ABUA13/8/0/DP/T:3/DP:9:780/3254 ,0,0,5,0
ABUA13/8/0/GG/2845:G,0,0,5,0
ABUA13/8/0/GG/2846,0,0,5,0
ABUA13/8/0/GLG/DB/T:10/CR:3:650/3154,0,0,5,0
ABUA13/8/0/GLG/SY/T:10/SY:3:780/3853,0,0,5,0
ABUA13/8/0/GLG/T:10/GLG:3:M/3234,0,0,5,0
ABUA13/8/0/GLG/T:3/GLG:9:750/3393,0,0,5,0
ABUA13/8/0/OG/DB/T:10/SY:3:740/3560,0,0,5,0
ABUA13/8/0/OG/SY/T:10/CR:3:700/3486,0,0,5,0
ABUA13/8/0/OG/T:3/OG:9:750/3388,0,0,5,0
ABUA13/8/0/OG/T:9/OG:3:750/3389,0,0,5,0
ABUA13/8/0/PB/T:10/PB:3:750/3274,0,0,5,0
ABUA13/8/0/PB/T:10/PB:3:750/3275,0,0,5,0
ABUA13/8/0/PB/T:9/PB:3:750/3387,0,0,5,0
ABUA13/8/0/PB/T:9/PB:3:780/3400,0,0,5,0
ABUA13/8/0/PB/T:9/PB:3:780/3401,0,0,5,0
ABUA13/8/0/PB/T:9/PB:3:780/3402,0,0,5,0
ABUA13/8/0/PB/T:9/PB:3:780/3403,0,0,5,0
ABUA13/8/0/PB/T:9/PB:3:780/3404,0,0,5,0
ABUA13/8/0/RB/2770:G,0,0,5,0
ABUA13/8/0/RB/2771,0,0,5,0
ABUA13/8/0/RB/3008,0,0,5,0
ABUA13/8/0/RB/CR/SY/2971,0,0,5,0
ABUA13/8/0/RB/OG/T:9/DP:3:780/3104,0,0,5,0
ABUA13/8/0/RB/SY/T:9/CR:3:780/3103,0,0,5,0
ABUA13/8/0/RB/T:2/RB:T:9:M/3156,0,0,5,0
ABUA13/8/0/RB/T:3/RB:9:740/3471,0,0,5,0
ABUA13/8/0/RB/T:9/RB:3:740/3469,0,0,5,0
ABUA13/8/0/RB/T:9/RB:3:740/3470,0,0,5,0
ABUA13/8/0/RB/T:9/RB:3:750/3391,0,0,5,0
ABUA13/8/0/SY/T:3/SY:9:750/3392,0,0,5,0
ABUA13/8/0/SY/T:9/SY:3:750/3390,0,0,5,0
ABUA13/8/0/TO/2920-2928,0,0,5,0
ABUA13/8/0/TO/CG/T:10/CG:3:750/3724,0,0,5,0
ABUA13/8/0/TO/CG/T:10/CG:3:750/3725,0,0,5,0
ABUA13/8/0/TO/SY/T:10/PB:3:780/3562,0,0,5,0
ABUA13/8/0/TO/T:10/TO:3:M/3229,0,0,5,0
ABUA13/8/0/TO/T:2/TO:9:700/3151,0,0,5,0
ABUA13/8/15/CG/T:10/CG:4:700/3488,0,0,5,0
ABUA13/8/3/AQ/2752:G,0,0,5,0
ABUA13/8/3/CG/2867:G,0,0,5,0
ABUA13/8/3/RB/2754,0,0,5,0
ABUA13/8/3/RB/SY/T:10/OG:3:600/3296,0,0,5,0
ABUA13/8/3/RB/SY/T:10/OG:3:600/3297,0,0,5,0
ABUA13/8/3/TO/2753,0,0,5,0
ABUA13/D/8/0/CR/3010,0,0,5,0
ABUA13/D/8/0/PB/2760:G,0,0,5,0
ABUA13/D/8/0/PB/2761,0,0,5,0
